Country,Region,Species,Location,Date,Weather,Temperature,Humidity,
India,IN-TN,White-browed Wagtail,"Pavalathanoor Lake, Tharamangalam ??????????? ???, ??????????",2025-05-03 16:41:00,overcast clouds,29.82,26.0
India,IN-TN,Wood Sandpiper,"Pavalathanoor Lake, Tharamangalam ??????????? ???, ??????????",2025-05-03 16:41:00,overcast clouds,29.82,26.0
India,IN-TN,Red-whiskered Bulbul,"Hosur, Tamil Nadu, IN (12.684, 77.815)",2025-05-03 16:28:00,overcast clouds,25.29,31.0
India,IN-TN,House Sparrow,"Hosur, Tamil Nadu, IN (12.684, 77.815)",2025-05-03 16:28:00,overcast clouds,25.29,31.0
India,IN-TN,Pale-billed Flowerpecker,"Hosur, Tamil Nadu, IN (12.684, 77.815)",2025-05-03 16:28:00,overcast clouds,25.29,31.0
India,IN-TN,Rock Pigeon,"Hosur, Tamil Nadu, IN (12.684, 77.815)",2025-05-03 16:28:00,overcast clouds,25.29,31.0
India,IN-TN,Purple Sunbird,"Hosur, Tamil Nadu, IN (12.684, 77.815)",2025-05-03 16:28:00,overcast clouds,25.29,31.0
India,IN-TN,Black Kite,"DLF Downtown, Chennai, Tamil Nadu, IN (12.984, 80.248)",2025-05-03 15:32:00,overcast clouds,27.43,66.0
India,IN-TN,Spot-billed Pelican,"DLF Downtown, Chennai, Tamil Nadu, IN (12.984, 80.248)",2025-05-03 15:32:00,overcast clouds,27.43,66.0
India,IN-TN,Pied Bushchat,"Panchayat Union Middle School, Krishnampudur",2025-05-03 15:30:00,overcast clouds,29.83,26.0
India,IN-TN,Black-headed Ibis,Nachiampatti Lake,2025-05-03 15:12:00,few clouds,26.59,32.0
India,IN-TN,Brahminy Starling,Nachiampatti Lake,2025-05-03 15:12:00,few clouds,26.59,32.0
India,IN-TN,Booted Eagle,Madras Christian College (MCC),2025-05-03 14:43:00,overcast clouds,26.36,67.0
India,IN-TN,Black-rumped Flameback,Madras Christian College (MCC),2025-05-03 14:43:00,overcast clouds,26.36,67.0
India,IN-TN,Brahminy Kite,Nachiampatti Lake,2025-05-03 14:43:00,few clouds,26.59,32.0
India,IN-TN,Loten's Sunbird,Madras Christian College (MCC),2025-05-03 14:43:00,overcast clouds,26.36,67.0
India,IN-TN,Black-crowned Night Heron,Madras Christian College (MCC),2025-05-03 14:43:00,overcast clouds,26.36,67.0
India,IN-TN,Blue-tailed Bee-eater,Madras Christian College (MCC),2025-05-03 14:43:00,overcast clouds,26.36,67.0
India,IN-TN,Large Gray Babbler,Nachiampatti Lake,2025-05-03 14:43:00,few clouds,26.59,32.0
India,IN-TN,Pied Kingfisher,Madras Christian College (MCC),2025-05-03 14:43:00,overcast clouds,26.36,67.0
India,IN-TN,Indian Spot-billed Duck,Nachiampatti Lake,2025-05-03 14:43:00,few clouds,26.59,32.0
India,IN-TN,Barn Swallow,Madras Christian College (MCC),2025-05-03 14:43:00,overcast clouds,26.36,67.0
India,IN-TN,Common Kingfisher,Nachiampatti Lake,2025-05-03 14:43:00,few clouds,26.59,32.0
India,IN-TN,Indian Golden Oriole,Madras Christian College (MCC),2025-05-03 14:43:00,overcast clouds,26.36,67.0
India,IN-TN,Coppersmith Barbet,Madras Christian College (MCC),2025-05-03 14:43:00,overcast clouds,26.36,67.0
India,IN-TN,Indian Silverbill,Nachiampatti Lake,2025-05-03 14:43:00,few clouds,26.59,32.0
India,IN-TN,Yellow-wattled Lapwing,Nachiampatti Lake,2025-05-03 14:43:00,few clouds,26.59,32.0
India,IN-TN,Eurasian Collared-Dove,Nachiampatti Lake,2025-05-03 14:43:00,few clouds,26.59,32.0
India,IN-TN,Brown Shrike,Madras Christian College (MCC),2025-05-03 14:41:00,overcast clouds,26.36,67.0
India,IN-TN,Indian Robin,"Pillur Slope R.F, Tamil Nadu, IN (11.265, 76.811)",2025-05-03 14:12:00,scattered clouds,22.75,35.0
India,IN-TN,Eurasian Hoopoe,Karunalayam actual,2025-05-03 13:55:00,few clouds,17.74,43.0
India,IN-TN,Medium Egret,Thookanaampaakkam Lake (???????????????? ???),2025-05-03 12:58:00,overcast clouds,25.91,73.0
India,IN-TN,Jungle Myna,Kotagiri,2025-05-03 12:50:00,scattered clouds,16.71,34.0
India,IN-TN,Indian White-eye,Karunalayam back porch - some forest,2025-05-03 12:08:00,few clouds,17.74,43.0
India,IN-TN,Nilgiri Flycatcher,Karunalayam back porch - some forest,2025-05-03 12:08:00,few clouds,17.74,43.0
India,IN-TN,Tickell's Blue Flycatcher,Karunalayam back porch - some forest,2025-05-03 12:08:00,few clouds,17.74,43.0
India,IN-TN,Eastern Red-rumped Swallow,"Kudamuruty River Trail, Thirupalaithurai",2025-05-03 11:46:00,overcast clouds,25.52,62.0
India,IN-TN,Blue-throated Flycatcher,"Kudamuruty River Trail, Thirupalaithurai",2025-05-03 11:46:00,overcast clouds,25.52,62.0
India,IN-TN,Common Woodshrike,"Kudamuruty River Trail, Thirupalaithurai",2025-05-03 11:46:00,overcast clouds,25.52,62.0
India,IN-TN,Rufous-bellied Eagle,Keystone Foundation Campus,2025-05-03 10:54:00,scattered clouds,16.65,35.0
India,IN-TN,Asian Tit,Salim Ali Centre for Ornithology and Natural History (SACON),2025-05-03 10:47:00,few clouds,24.38,45.0
India,IN-TN,Crested Serpent-Eagle,Salim Ali Centre for Ornithology and Natural History (SACON),2025-05-03 10:47:00,few clouds,24.38,45.0
India,IN-TN,Puff-throated Babbler,Salim Ali Centre for Ornithology and Natural History (SACON),2025-05-03 10:47:00,few clouds,24.38,45.0
India,IN-TN,Striated Heron,"???????? ???????, Lakkumanaickenpatti, Tamil Nadu, IN (10.854, 77.675)",2025-05-03 10:31:00,clear sky,30.11,27.0
India,IN-TN,Booted Warbler,"Gandhi Nagar 1st Street, Tiruppur",2025-05-03 09:23:00,clear sky,30.61,25.0
India,IN-TN,Indian Roller,"Panchayat Union Middle School, Krishnampudur",2025-05-03 09:10:00,overcast clouds,29.83,26.0
India,IN-TN,Gray Francolin,"Kudamuruty River Trail, Thirupalaithurai",2025-05-03 08:45:00,overcast clouds,25.52,62.0
India,IN-TN,Black-winged Kite,"583 2nd East Main Road, Madurai, Tamil Nadu, IN (9.923, 78.15)",2025-05-03 08:17:00,few clouds,29.72,37.0
India,IN-TN,Purple Heron,"Chennai, Tamil Nadu, IN (12.906, 80.184)",2025-05-03 08:01:00,overcast clouds,26.87,67.0
India,IN-TN,Yellow-throated Sparrow,Solapandi,2025-05-03 07:57:00,overcast clouds,25.3,68.0
India,IN-TN,Blue-faced Malkoha,Solapandi,2025-05-03 07:57:00,overcast clouds,25.3,68.0
India,IN-TN,Greenish Warbler,Destiny Farm Resort Area,2025-05-03 07:33:00,broken clouds,12.98,63.0
India,IN-TN,Nilgiri Wood-Pigeon,Destiny Farm Resort Area,2025-05-03 07:33:00,broken clouds,12.98,63.0
India,IN-TN,Gray Wagtail,Destiny Farm Resort Area,2025-05-03 07:33:00,broken clouds,12.98,63.0
India,IN-TN,Gray Junglefowl,Destiny Farm Resort Area,2025-05-03 07:33:00,broken clouds,12.98,63.0
India,IN-TN,Spot-breasted Fantail,Destiny Farm Resort Area,2025-05-03 07:33:00,broken clouds,12.98,63.0
India,IN-TN,Hill Swallow,Destiny Farm Resort Area,2025-05-03 07:33:00,broken clouds,12.98,63.0
India,IN-TN,Black-and-orange Flycatcher,Destiny Farm Resort Area,2025-05-03 07:33:00,broken clouds,12.98,63.0
India,IN-TN,Common Rosefinch,Destiny Farm Resort Area,2025-05-03 07:33:00,broken clouds,12.98,63.0
India,IN-TN,Long-tailed Shrike,Destiny Farm Resort Area,2025-05-03 07:33:00,broken clouds,12.98,63.0
India,IN-TN,Baya Weaver,Periyeripatty Tank ??????????????? ???,2025-05-03 07:31:00,overcast clouds,29.59,26.0
India,IN-TN,Great Cormorant,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Spotted Owlet,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Gray Heron,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Oriental Darter,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Eastern Barn Owl,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Small Pratincole,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Western Yellow Wagtail,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Indian Cormorant,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Great Egret,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Paddyfield Pipit,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Clamorous Reed Warbler,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Painted Stork,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Scaly-breasted Munia,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Glossy Ibis,Perungalathur Openland,2025-05-03 07:00:00,overcast clouds,26.13,67.0
India,IN-TN,Whiskered Tern,Point Calimere Wildlife Sanctuary--Dry Evergreen forest,2025-05-03 06:39:00,overcast clouds,27.62,69.0
India,IN-TN,Eurasian Curlew,Point Calimere Wildlife Sanctuary--Dry Evergreen forest,2025-05-03 06:39:00,overcast clouds,27.62,69.0
India,IN-TN,Kentish Plover,Point Calimere Wildlife Sanctuary--Dry Evergreen forest,2025-05-03 06:39:00,overcast clouds,27.62,69.0
India,IN-TN,Western Reef-Heron,Point Calimere Wildlife Sanctuary--Dry Evergreen forest,2025-05-03 06:39:00,overcast clouds,27.62,69.0
India,IN-TN,Gull-billed Tern,Point Calimere Wildlife Sanctuary--Dry Evergreen forest,2025-05-03 06:39:00,overcast clouds,27.62,69.0
India,IN-TN,Pacific Golden-Plover,Point Calimere Wildlife Sanctuary--Dry Evergreen forest,2025-05-03 06:39:00,overcast clouds,27.62,69.0
India,IN-TN,Rosy Starling,Point Calimere Wildlife Sanctuary--Dry Evergreen forest,2025-05-03 06:39:00,overcast clouds,27.62,69.0
India,IN-TN,Little Stint,Point Calimere Wildlife Sanctuary--Dry Evergreen forest,2025-05-03 06:39:00,overcast clouds,27.62,69.0
India,IN-TN,Little Tern,Point Calimere Wildlife Sanctuary--Dry Evergreen forest,2025-05-03 06:39:00,overcast clouds,27.62,69.0
India,IN-TN,Tibetan Sand-Plover,Point Calimere Wildlife Sanctuary--Dry Evergreen forest,2025-05-03 06:39:00,overcast clouds,27.62,69.0
India,IN-TN,White-bellied Sea-Eagle,Point Calimere Wildlife Sanctuary--Dry Evergreen forest,2025-05-03 06:39:00,overcast clouds,27.62,69.0
India,IN-TN,Indian Scimitar-Babbler,Destiny Farm Resort Area,2025-05-03 06:27:00,broken clouds,12.98,63.0
India,IN-TN,Yellow-eyed Babbler,Periyeripatty Tank ??????????????? ???,2025-05-03 06:21:00,overcast clouds,29.59,26.0
India,IN-TN,Indian Thick-knee,Walking,2025-05-03 06:20:00,clear sky,30.11,27.0
India,IN-TN,Plain Prinia,Mevalurkuppam,2025-05-03 06:15:00,overcast clouds,25.58,65.0
India,IN-TN,Eurasian Spoonbill,Madurantakam Lake,2025-05-03 06:15:00,overcast clouds,25.13,70.0
India,IN-TN,Green Sandpiper,Madurantakam Lake,2025-05-03 06:15:00,overcast clouds,25.13,70.0
India,IN-TN,Jerdon's Bushlark,Madurantakam Lake,2025-05-03 06:15:00,overcast clouds,25.13,70.0
India,IN-TN,Western Marsh Harrier,Madurantakam Lake,2025-05-03 06:15:00,overcast clouds,25.13,70.0
India,IN-TN,Zitting Cisticola,Mevalurkuppam,2025-05-03 06:15:00,overcast clouds,25.58,65.0
India,IN-TN,Indian Nightjar,"Abinimangalam, Tamil Nadu, IN (11.058, 78.668)",2025-05-03 05:50:00,scattered clouds,28.75,38.0
India,IN-TN,Jerdon's Nightjar,Velliangiri Foothills and Surroundings,2025-04-03 22:05:00,few clouds,20.56,60.0
India,IN-TN,Indian Scops-Owl,IIT Madras (Restricted Access),2025-04-03 19:20:00,overcast clouds,27.43,66.0
India,IN-TN,Little Swift,"Sunnambukara Street and Surroundings, Papanasam",2025-04-03 17:54:00,overcast clouds,25.66,61.0
India,IN-TN,White-eyed Buzzard,Elephants by the Lake,2025-04-03 17:47:00,overcast clouds,27.32,29.0
India,IN-TN,Gray-breasted Prinia,Elephants by the Lake,2025-04-03 17:47:00,overcast clouds,27.32,29.0
India,IN-TN,Plum-headed Parakeet,Elephants by the Lake,2025-04-03 17:47:00,overcast clouds,27.32,29.0
India,IN-TN,Tawny-bellied Babbler,Elephants by the Lake,2025-04-03 17:47:00,overcast clouds,27.32,29.0
India,IN-TN,Common Redshank,Great Salt Lake (opp. SSN college),2025-04-03 17:30:00,overcast clouds,26.58,71.0
India,IN-TN,Jungle Babbler,"Poondi Road, Booluvampatti, Tamil Nadu, IN (10.97, 76.734)",2025-04-03 17:20:00,few clouds,24.17,61.0
India,IN-TN,Black-headed Cuckooshrike,"Poondi Road, Booluvampatti, Tamil Nadu, IN (10.97, 76.734)",2025-04-03 17:20:00,few clouds,24.17,61.0
India,IN-TN,Ashy Drongo,"Poondi Road, Booluvampatti, Tamil Nadu, IN (10.97, 76.734)",2025-04-03 17:20:00,few clouds,24.17,61.0
India,IN-TN,Jungle Prinia,"Poondi Road, Booluvampatti, Tamil Nadu, IN (10.97, 76.734)",2025-04-03 17:20:00,few clouds,24.17,61.0
India,IN-TN,Chestnut-bellied Sandgrouse,Amaravathi river,2025-04-03 16:59:00,clear sky,30.11,27.0
India,IN-TN,Black-hooded Oriole,"Moyar Road, Masinagud",2025-04-03 16:52:00,scattered clouds,22.22,40.0
India,IN-TN,Crested Treeswift,"Moyar Road, Masinagud",2025-04-03 16:52:00,scattered clouds,22.22,40.0
India,IN-TN,Small Minivet,"Moyar Road, Masinagud",2025-04-03 16:52:00,scattered clouds,22.22,40.0
India,IN-TN,Alpine Swift,"Pallagoundenpalayam, Tamil Nadu, IN (11.236, 77.467)",2025-04-03 16:47:00,scattered clouds,30.26,25.0
India,IN-TN,Gray-bellied Cuckoo,"Pallagoundenpalayam, Tamil Nadu, IN (11.236, 77.467)",2025-04-03 16:47:00,scattered clouds,30.26,25.0
India,IN-TN,Ashy Woodswallow,"Vadapathy Village, Near Mannargudi",2025-04-03 16:31:00,overcast clouds,25.26,67.0
India,IN-TN,Greater Spotted Eagle,"Vadapathy Village, Near Mannargudi",2025-04-03 16:31:00,overcast clouds,25.26,67.0
India,IN-TN,Yellow Bittern,Periyeripatty Tank ??????????????? ???,2025-04-03 16:05:00,overcast clouds,29.59,26.0
India,IN-TN,Black Bittern,Periyeripatty Tank ??????????????? ???,2025-04-03 16:05:00,overcast clouds,29.59,26.0
India,IN-TN,Little Grebe,Periyeripatty Tank ??????????????? ???,2025-04-03 16:05:00,overcast clouds,29.59,26.0
India,IN-TN,Red Avadavat,Periyeripatty Tank ??????????????? ???,2025-04-03 16:05:00,overcast clouds,29.59,26.0
India,IN-TN,Bay-backed Shrike,"Nadupatti, Tamil Nadu, IN (11.202, 77.479)",2025-04-03 15:26:00,scattered clouds,30.42,25.0
India,IN-TN,Bronze-winged Jacana,"Palar River, Vellore IN-Tamil Nadu (12.9536,79.2053)",2025-04-03 15:21:00,broken clouds,27.4,43.0
India,IN-TN,Oriental Honey-buzzard,"Vadapathy Village, Near Mannargudi",2025-04-03 14:17:00,overcast clouds,25.26,67.0
India,IN-TN,Chestnut-winged Cuckoo,Periyeripatty Tank ??????????????? ???,2025-04-03 14:14:00,overcast clouds,29.59,26.0
India,IN-TN,Lesser Whitethroat,Periyeripatty Tank ??????????????? ???,2025-04-03 14:14:00,overcast clouds,29.59,26.0
India,IN-TN,Streaked Weaver,Periyeripatty Tank ??????????????? ???,2025-04-03 14:14:00,overcast clouds,29.59,26.0
India,IN-TN,White-rumped Munia,Vadapathy home,2025-04-03 12:40:00,overcast clouds,25.26,67.0
India,IN-TN,Brown-capped Pygmy Woodpecker,Salim Ali Centre for Ornithology and Natural History (SACON),2025-04-03 12:05:00,few clouds,24.38,45.0
India,IN-TN,White-cheeked Barbet,Salim Ali Centre for Ornithology and Natural History (SACON),2025-04-03 12:05:00,few clouds,24.38,45.0
India,IN-TN,Jerdon's Leafbird,Salim Ali Centre for Ornithology and Natural History (SACON),2025-04-03 12:05:00,few clouds,24.38,45.0
India,IN-TN,White-bellied Drongo,Salim Ali Centre for Ornithology and Natural History (SACON),2025-04-03 12:05:00,few clouds,24.38,45.0
India,IN-TN,Chestnut-tailed Starling,Madras Christian College (MCC),2025-04-03 11:34:00,overcast clouds,26.36,67.0
India,IN-TN,Malabar Whistling-Thrush,Marudhamalai Foothills--Temple,2025-04-03 11:17:00,few clouds,24.94,39.0
India,IN-TN,Green Warbler,Marudhamalai Foothills--Temple,2025-04-03 11:17:00,few clouds,24.94,39.0
India,IN-TN,Malabar Parakeet,Salim Ali Centre for Ornithology and Natural History (SACON),2025-04-03 10:26:00,few clouds,24.38,45.0
India,IN-TN,Bronzed Drongo,Salim Ali Centre for Ornithology and Natural History (SACON),2025-04-03 10:26:00,few clouds,24.38,45.0
India,IN-TN,Thick-billed Warbler,FH TH,2025-04-03 10:16:00,overcast clouds,26.54,30.0
India,IN-TN,Gray-headed Canary-Flycatcher,Karunalayam actual,2025-04-03 10:01:00,few clouds,17.74,43.0
India,IN-TN,Lesser Crested Tern,Pulicat Lake-- [TN Section],2025-04-03 08:45:00,overcast clouds,27.22,72.0
India,IN-TN,Pallas's Gull,Pulicat Lake-- [TN Section],2025-04-03 08:45:00,overcast clouds,27.22,72.0
India,IN-TN,Great Crested Tern,Pulicat Lake-- [TN Section],2025-04-03 08:45:00,overcast clouds,27.22,72.0
India,IN-TN,Greater Flamingo,Pulicat Lake-- [TN Section],2025-04-03 08:45:00,overcast clouds,27.22,72.0
India,IN-TN,Brown-headed Gull,Pulicat Lake-- [TN Section],2025-04-03 08:45:00,overcast clouds,27.22,72.0
India,IN-TN,Caspian Tern,Pulicat Lake-- [TN Section],2025-04-03 08:45:00,overcast clouds,27.22,72.0
India,IN-TN,Common Tern,Pulicat Lake-- [TN Section],2025-04-03 08:45:00,overcast clouds,27.22,72.0
India,IN-TN,Brown-breasted Flycatcher,?Whispering Falls Resort Area,2025-04-03 07:56:00,broken clouds,19.82,86.0
India,IN-TN,Orange Minivet,?Whispering Falls Resort Area,2025-04-03 07:56:00,broken clouds,19.82,86.0
India,IN-TN,Eurasian Kestrel,Destiny Farm Resort Area,2025-04-03 07:39:00,broken clouds,12.98,63.0
India,IN-TN,Bonelli's Eagle,Destiny Farm Resort Area,2025-04-03 07:39:00,broken clouds,12.98,63.0
India,IN-TN,Tickell's Leaf Warbler,Destiny Farm Resort Area,2025-04-03 07:39:00,broken clouds,12.98,63.0
India,IN-TN,Peregrine Falcon,Pallikaranai Marsh-- Main - ??????????? ??????? ?????,2025-04-03 07:38:00,overcast clouds,27.24,67.0
India,IN-TN,White-winged Tern,Pallikaranai Marsh-- Main - ??????????? ??????? ?????,2025-04-03 07:38:00,overcast clouds,27.24,67.0
India,IN-TN,Gray-headed Lapwing,Pallikaranai Marsh-- Main - ??????????? ??????? ?????,2025-04-03 07:38:00,overcast clouds,27.24,67.0
India,IN-TN,Citrine Wagtail,Pallikaranai Marsh-- Main - ??????????? ??????? ?????,2025-04-03 07:38:00,overcast clouds,27.24,67.0
India,IN-TN,Marsh Sandpiper,Pallikaranai Marsh-- Main - ??????????? ??????? ?????,2025-04-03 07:38:00,overcast clouds,27.24,67.0
India,IN-TN,Ruff,Pallikaranai Marsh-- Main - ??????????? ??????? ?????,2025-04-03 07:38:00,overcast clouds,27.24,67.0
India,IN-TN,Red-necked Falcon,Pallikaranai Marsh-- Main - ??????????? ??????? ?????,2025-04-03 07:38:00,overcast clouds,27.24,67.0
India,IN-TN,Indian Pied Starling,Deccan Enclave (restricted access),2025-04-03 07:26:00,overcast clouds,27.43,66.0
India,IN-TN,Asian Brown Flycatcher,Deccan Enclave (restricted access),2025-04-03 07:26:00,overcast clouds,27.43,66.0
India,IN-TN,Common Snipe,Thoothukudi - Tiruchendur Road,2025-04-03 07:21:00,clear sky,27.72,69.0
India,IN-TN,Red Collared-Dove,Thoothukudi - Tiruchendur Road,2025-04-03 07:21:00,clear sky,27.72,69.0
India,IN-TN,Lesser Black-backed Gull,"Stone Bridge, Thoothukudi, Tamil Nadu, IN (8.814, 78.164)",2025-04-03 07:10:00,clear sky,28.07,69.0
India,IN-TN,Garganey,Odiyur Lake,2025-04-03 06:45:00,overcast clouds,26.66,71.0
India,IN-TN,Temminck's Stint,Odiyur Lake,2025-04-03 06:45:00,overcast clouds,26.66,71.0
India,IN-TN,Curlew Sandpiper,Odiyur Lake,2025-04-03 06:45:00,overcast clouds,26.66,71.0
India,IN-TN,Montagu's Harrier,Odiyur Lake,2025-04-03 06:45:00,overcast clouds,26.66,71.0
India,IN-TN,Whimbrel,Odiyur Lake,2025-04-03 06:45:00,overcast clouds,26.66,71.0
India,IN-TN,Tricolored Munia,Odiyur Lake,2025-04-03 06:45:00,overcast clouds,26.66,71.0
India,IN-TN,Black-headed Gull,Odiyur Lake,2025-04-03 06:45:00,overcast clouds,26.66,71.0
India,IN-TN,Pheasant-tailed Jacana,Thenneri Lake,2025-04-03 06:00:00,overcast clouds,25.61,64.0
India,IN-TN,Ashy-crowned Sparrow-Lark,Thenneri Lake,2025-04-03 06:00:00,overcast clouds,25.61,64.0
